MVL380_gen,MVL380_exp,SMH380_gen,MVL380_wind,BWK380_load,CST380_load,KIJ380_load,MVL380_load,WL380W_load,WL380Z_load,WTR380_load,SMH380_load
-1275.1000000000001,0.0,-161.4,-17.799999999999955,194.10000000000002,423.59999999999997,-453.29999999999995,267.6,101.2,51.9,226.20000000000002,140.3
-1270.2,0.0,-156.2,-20.199999999999932,193.20000000000002,421.20000000000005,-455.09999999999997,266.2,100.8,51.6,225.0,139.6
-1271.8000000000002,21.9,-157.8,-30.799999999999955,194.70000000000002,425.09999999999997,-452.09999999999997,268.6,101.6,52.1,227.10000000000002,140.9
-1276.3000000000002,0.0,-162.6,-35.499999999999915,197.39999999999998,430.20000000000005,-447.59999999999997,272.0,103.0,52.7,230.10000000000002,142.6
-2141.4,0.0,0.0,-34.40000000000009,227.39999999999998,496.20000000000005,-393.0,313.6,118.6,60.8,265.20000000000005,164.5
-2141.4,958.9,0.0,-44.40000000000015,250.79999999999998,547.5,-350.4,346.0,131.0,67.1,292.5,181.4
-2141.4,1000.0,0.0,-55.100000000000136,271.20000000000005,591.9000000000001,-313.5,374.0,141.6,72.5,316.20000000000005,196.2
-2141.4,1000.0,0.0,-60.30000000000018,279.0,609.0,-299.1,384.8,145.6,74.6,325.5,201.8
-2179.7000000000003,1000.0,-40.6,-65.80000000000014,285.0,621.5999999999999,-288.6,392.8,148.6,76.1,332.1,206.0
-2179.7000000000003,1000.0,-40.6,-66.70000000000029,281.70000000000005,614.4000000000001,-294.9,388.2,147.0,75.2,328.20000000000005,203.6
-2218.1,1000.0,-81.3,-64.40000000000013,283.5,618.5999999999999,-291.29999999999995,390.8,148.0,75.8,330.6,205.0
-2218.1,1000.0,-81.3,-58.7000000000002,282.6,616.5,-292.79999999999995,389.6,147.4,75.5,329.4,204.3
-2218.1,1000.0,-81.3,-51.7000000000002,282.29999999999995,615.5999999999999,-293.70000000000005,389.0,147.2,75.4,329.1,204.1
-2218.1,1000.0,-81.3,-56.400000000000134,277.20000000000005,604.8,-302.70000000000005,382.0,144.6,74.1,323.1,200.4
-2179.7000000000003,1000.0,-40.6,-68.5000000000003,271.79999999999995,593.0999999999999,-312.29999999999995,374.8,141.8,72.6,317.1,196.6
-2179.7000000000003,1000.0,-40.6,-80.60000000000032,256.20000000000005,558.5999999999999,-341.1,353.0,133.6,68.4,298.5,185.1
-2161.0,1000.0,-40.6,-73.3000000000002,250.5,546.3,-351.29999999999995,345.2,130.6,66.9,291.9,181.1
-2176.9,1000.0,-40.6,-62.60000000000038,250.5,546.3,-351.29999999999995,345.2,130.6,66.9,291.9,181.1
-2141.4,1000.0,0.0,-58.39999999999998,249.29999999999998,543.5999999999999,-353.4,343.4,130.0,66.6,290.4,180.2
-2141.4,1000.0,0.0,-57.500000000000114,239.39999999999998,522.5999999999999,-371.1,330.2,125.0,64.0,279.29999999999995,173.2
-2014.9999999999998,1000.0,0.0,-52.000000000000114,228.0,497.70000000000005,-391.5,314.4,119.0,61.0,266.1,164.9
-864.2,-99.9,0.0,-44.599999999999966,208.79999999999998,455.70000000000005,-426.29999999999995,288.0,109.0,55.8,243.60000000000002,151.1
-650.9000000000001,-342.6,0.0,-37.5,191.39999999999998,417.59999999999997,-458.09999999999997,263.8,99.8,51.1,223.20000000000002,138.4
-650.9000000000001,0.0,0.0,-28.299999999999955,186.0,405.59999999999997,-468.29999999999995,256.2,97.0,49.7,216.60000000000002,134.4
-650.9000000000001,-78.7,0.0,-19.599999999999994,182.39999999999998,397.79999999999995,-474.59999999999997,251.4,95.2,48.7,212.39999999999998,131.8
-650.9000000000001,0.0,0.0,-16.89999999999995,185.39999999999998,404.09999999999997,-469.20000000000005,255.4,96.6,49.5,216.0,133.9
-650.9000000000001,-500.0,0.0,-16.699999999999932,192.60000000000002,420.0,-456.29999999999995,265.4,100.4,51.4,224.39999999999998,139.2
-964.2,-1000.0,0.0,-19.09999999999991,210.0,458.40000000000003,-424.20000000000005,289.6,109.6,56.1,244.79999999999998,151.9
-1098.5,47.8,-40.6,-19.399999999999935,236.39999999999998,515.4000000000001,-376.79999999999995,325.8,123.2,63.1,275.4,170.8
-1175.2,1000.0,-121.9,-17.299999999999898,262.79999999999995,573.0,-329.1,362.0,137.0,70.2,306.29999999999995,189.9
-1251.9,1000.0,-203.2,-14.000000000000028,278.70000000000005,607.8,-300.29999999999995,384.0,145.4,74.4,324.9,201.4
-1251.9,1000.0,-203.2,-11.299999999999898,275.4,600.9000000000001,-305.70000000000005,379.8,143.8,73.6,321.29999999999995,199.2
-1110.6,1000.0,-203.2,-9.000000000000142,273.9,597.5999999999999,-308.70000000000005,377.6,142.8,73.2,319.20000000000005,198.0
-1251.9,1000.0,-203.2,-7.200000000000074,270.0,588.9000000000001,-315.9,372.0,140.8,72.1,314.70000000000005,195.1
-1060.2,1000.0,0.0,-15.499999999999943,267.29999999999995,582.9000000000001,-321.0,368.4,139.4,71.4,311.4,193.2
-1060.2,1000.0,0.0,-27.299999999999983,262.5,572.4000000000001,-329.70000000000005,361.6,136.8,70.1,305.70000000000005,189.7
-1060.2,1000.0,0.0,-52.6999999999999,258.9,564.5999999999999,-336.0,356.8,135.0,69.2,301.79999999999995,187.2
-1060.2,1000.0,0.0,-77.09999999999997,250.20000000000002,546.0,-351.6,345.0,130.6,66.9,291.9,180.9
-1060.2,1000.0,0.0,-122.39999999999986,245.10000000000002,534.5999999999999,-360.9,337.8,127.8,65.5,285.6,177.2
-1060.2,1000.0,0.0,-172.00000000000006,233.39999999999998,509.09999999999997,-382.20000000000005,321.6,121.8,62.3,272.1,168.7
-1060.2,1000.0,0.0,-136.49999999999994,232.79999999999998,507.90000000000003,-383.4,320.8,121.4,62.2,271.20000000000005,168.3
-1060.2,1000.0,0.0,-97.30000000000007,237.0,516.9000000000001,-375.6,326.6,123.6,63.3,276.29999999999995,171.3
-1082.6,1000.0,-40.6,-81.60000000000004,240.29999999999998,524.0999999999999,-369.6,331.2,125.4,64.2,280.20000000000005,173.7
-833.4000000000001,1000.0,-81.3,-94.50000000000001,245.39999999999998,535.2,-360.6,338.0,128.0,65.5,285.9,177.3
-727.6000000000001,1000.0,-81.3,-113.79999999999988,239.39999999999998,522.3,-371.4,330.0,124.8,64.0,279.0,173.1
-1199.6000000000001,0.0,-81.3,-151.89999999999998,213.89999999999998,466.5,-417.59999999999997,294.6,111.6,57.1,249.29999999999998,154.6
-1199.6000000000001,285.5,-81.3,-158.90000000000003,193.5,422.09999999999997,-454.5,266.6,101.0,51.7,225.60000000000002,139.8
-1122.9,90.3,0.0,-163.5000000000001,190.5,415.79999999999995,-459.59999999999997,262.8,99.4,50.9,222.29999999999998,137.8
-1122.9,1.8,0.0,-151.30000000000007,194.10000000000002,423.29999999999995,-453.29999999999995,267.6,101.2,51.9,226.20000000000002,140.3
-1122.9,0.0,0.0,-136.3,192.89999999999998,421.20000000000005,-455.09999999999997,266.0,100.8,51.6,225.0,139.6
-1122.9,0.0,0.0,-145.10000000000002,194.70000000000002,424.5,-452.40000000000003,268.4,101.6,52.0,226.79999999999998,140.7
-1122.9,-1000.0,0.0,-140.89999999999998,200.70000000000002,438.0,-441.0,276.8,104.8,53.7,234.0,145.2
-1880.6,0.0,0.0,-138.89999999999986,229.5,500.70000000000005,-389.09999999999997,316.4,119.8,61.3,267.6,166.0
-2141.4,1000.0,0.0,-120.2000000000001,260.70000000000005,568.8,-332.70000000000005,359.4,136.0,69.7,303.9,188.5
-2179.7000000000003,1000.0,-40.6,-90.00000000000018,278.1,606.9000000000001,-300.9,383.6,145.2,74.3,324.29999999999995,201.2
-1772.1999999999998,1000.0,-40.6,-74.0000000000001,282.0,615.3,-294.0,388.8,147.2,75.3,328.79999999999995,203.9
-1266.8,1000.0,-40.6,-59.19999999999986,284.4,620.4000000000001,-289.79999999999995,392.0,148.4,76.0,331.5,205.6
-1900.4999999999998,1000.0,-40.6,-56.90000000000016,282.9,616.8,-292.5,389.8,147.6,75.6,329.70000000000005,204.4
-2141.4,1000.0,0.0,-75.30000000000047,281.1,613.5,-295.5,387.6,146.8,75.1,327.9,203.3
-2141.4,1000.0,0.0,-107.9000000000002,278.1,606.5999999999999,-301.20000000000005,383.2,145.0,74.3,324.0,201.0
-2141.4,1000.0,0.0,-134.50000000000023,273.29999999999995,596.4000000000001,-309.6,377.0,142.6,73.1,318.9,197.7
-2141.4,1000.0,0.0,-144.40000000000043,271.79999999999995,592.8,-312.6,374.6,141.8,72.6,316.79999999999995,196.4
-2141.4,1000.0,0.0,-154.3000000000003,269.4,587.7,-316.79999999999995,371.4,140.6,72.0,314.1,194.8
-2027.7999999999997,1000.0,0.0,-195.3000000000003,249.0,543.3,-354.0,343.2,130.0,66.5,290.4,180.0
-1773.8999999999999,1000.0,0.0,-267.6000000000001,236.70000000000002,516.5999999999999,-376.20000000000005,326.4,123.6,63.3,276.0,171.2
-1166.9,1000.0,0.0,-340.30000000000007,228.29999999999998,497.70000000000005,-391.5,314.6,119.0,61.0,266.1,165.0
-1122.9,1000.0,0.0,-352.30000000000007,227.10000000000002,495.29999999999995,-393.59999999999997,312.8,118.4,60.6,264.6,164.1
-1743.3999999999999,1000.0,0.0,-296.5,237.89999999999998,519.0,-374.1,327.8,124.0,63.5,277.20000000000005,172.0
-1122.9,1000.0,0.0,-260.0999999999999,233.39999999999998,509.09999999999997,-382.20000000000005,321.8,121.8,62.4,272.1,168.7
-1122.9,1000.0,0.0,-251.7999999999999,202.79999999999998,442.79999999999995,-437.40000000000003,279.8,105.8,54.2,236.70000000000002,146.7
-1122.9,740.0,0.0,-198.50000000000006,185.7,404.70000000000005,-468.90000000000003,255.8,96.8,49.6,216.29999999999998,134.2
-1122.9,500.0,0.0,-162.79999999999995,180.0,392.40000000000003,-479.09999999999997,248.0,93.8,48.1,209.70000000000002,130.1
-1122.9,0.0,0.0,-127.09999999999997,177.89999999999998,387.90000000000003,-482.70000000000005,245.2,92.8,47.5,207.29999999999998,128.6
-1122.9,0.0,0.0,-95.39999999999998,177.89999999999998,387.90000000000003,-482.70000000000005,245.2,92.8,47.5,207.29999999999998,128.6
-1122.9,480.0,0.0,-78.6,183.89999999999998,401.40000000000003,-471.59999999999997,253.6,96.0,49.1,214.5,133.0
-1122.9,0.0,0.0,-58.200000000000045,203.70000000000002,444.29999999999995,-435.90000000000003,280.6,106.2,54.4,237.29999999999998,147.2
-2039.1999999999998,0.0,0.0,-53.0,234.0,510.29999999999995,-381.29999999999995,322.4,122.0,62.5,272.70000000000005,169.1
-2141.4,1000.0,0.0,-58.60000000000019,259.79999999999995,566.7,-334.20000000000005,358.0,135.6,69.4,302.70000000000005,187.8
-2141.4,1000.0,0.0,-58.60000000000002,274.79999999999995,599.7,-306.9,379.0,143.4,73.5,320.4,198.8
-2141.4,1000.0,0.0,-54.50000000000017,279.29999999999995,609.0,-299.1,384.8,145.6,74.6,325.5,201.8
-2141.4,1000.0,0.0,-54.900000000000205,278.70000000000005,607.8,-300.29999999999995,384.0,145.4,74.4,324.9,201.4
-2141.4,1000.0,0.0,-57.20000000000016,276.29999999999995,602.4000000000001,-304.5,380.6,144.0,73.8,321.9,199.7
-2048.6,1000.0,0.0,-67.50000000000028,276.0,601.8,-305.1,380.4,144.0,73.7,321.6,199.5
-2121.7999999999997,1000.0,0.0,-69.00000000000023,274.20000000000005,598.2,-308.1,378.0,143.0,73.3,319.5,198.2
-2141.4,1000.0,0.0,-63.300000000000125,272.1,593.4000000000001,-312.29999999999995,375.0,142.0,72.7,317.1,196.6
-2141.4,1000.0,0.0,-56.30000000000007,272.70000000000005,594.5999999999999,-311.1,375.8,142.2,72.8,317.70000000000005,197.1
-2141.4,1000.0,0.0,-63.19999999999999,271.20000000000005,591.9000000000001,-313.5,374.0,141.6,72.5,316.20000000000005,196.2
-2141.4,1000.0,0.0,-66.0,258.6,564.0,-336.6,356.4,134.8,69.1,301.5,186.9
-2141.4,1000.0,0.0,-66.00000000000023,249.0,543.0,-354.0,343.2,129.8,66.5,290.1,180.0
-2119.4,1000.0,0.0,-69.80000000000007,242.70000000000002,529.5,-365.1,334.6,126.6,64.9,282.9,175.5
-2015.5999999999997,1000.0,0.0,-68.4000000000002,233.70000000000002,510.0,-381.29999999999995,322.4,122.0,62.5,272.70000000000005,169.1
-2006.8999999999999,1000.0,0.0,-59.80000000000007,231.89999999999998,506.09999999999997,-384.59999999999997,319.8,121.0,62.0,270.6,167.8
-1873.1999999999998,1000.0,0.0,-58.80000000000035,220.79999999999998,481.5,-405.29999999999995,304.2,115.2,59.0,257.1,159.5
-1078.1,1000.0,0.0,-57.00000000000005,203.70000000000002,444.59999999999997,-435.90000000000003,280.8,106.4,54.4,237.60000000000002,147.3
-968.7,0.0,0.0,-33.299999999999955,186.0,405.90000000000003,-468.0,256.4,97.0,49.7,216.89999999999998,134.5
-968.5,0.0,0.0,-15.500000000000057,179.10000000000002,390.59999999999997,-480.59999999999997,246.8,93.4,47.8,208.5,129.4
-968.5,108.1,0.0,-4.500000000000057,174.60000000000002,381.0,-488.70000000000005,240.6,91.0,46.7,203.70000000000002,126.2
-968.5,0.0,0.0,5.684341886080802e-14,173.39999999999998,378.0,-491.09999999999997,238.8,90.4,46.3,201.89999999999998,125.3
-968.7,0.0,0.0,0.10000000000013642,177.89999999999998,387.90000000000003,-482.70000000000005,245.0,92.8,47.5,207.29999999999998,128.5
-968.5,-906.8,0.0,-0.09999999999990905,192.60000000000002,420.0,-456.29999999999995,265.4,100.4,51.4,224.39999999999998,139.2
-1850.6,0.0,0.0,-0.0,220.79999999999998,481.5,-405.0,304.2,115.2,59.0,257.4,159.6
-1850.6,1000.0,0.0,-1.1368683772161603e-13,248.70000000000002,542.7,-354.29999999999995,343.0,129.8,66.5,290.1,179.9
-1850.6,1000.0,0.0,0.1999999999999602,266.4,580.8,-322.5,367.0,139.0,71.1,310.5,192.5
-1927.3,1000.0,-81.3,0.1999999999998323,270.9,590.7,-314.4,373.2,141.2,72.4,315.6,195.8
-1927.3,1000.0,-81.3,0.19999999999991758,272.1,594.0,-311.70000000000005,375.2,142.0,72.7,317.4,196.8
-1927.3,1000.0,-81.3,0.09999999999986642,270.0,588.9000000000001,-315.9,372.0,140.8,72.1,314.70000000000005,195.1
-2080.7,1000.0,-243.9,0.20000000000001705,264.6,577.5,-325.5,364.8,138.0,70.7,308.4,191.4
-2080.7,1000.0,-243.9,0.3000000000000398,267.6,584.0999999999999,-319.79999999999995,369.0,139.6,71.5,312.0,193.6
-1909.3999999999999,1000.0,-243.9,0.1999999999999602,263.4,574.8,-327.6,363.2,137.4,70.4,307.20000000000005,190.5
-1964.1,1000.0,-243.9,0.2999999999998124,261.9,571.5,-330.29999999999995,361.0,136.6,70.0,305.4,189.4
-1850.6,1000.0,0.0,-2.0000000000001705,261.0,569.0999999999999,-332.4,359.6,136.0,69.7,304.20000000000005,188.6
-1850.6,1000.0,0.0,-6.500000000000114,251.39999999999998,548.0999999999999,-349.79999999999995,346.4,131.2,67.1,293.1,181.7
-1850.6,1000.0,0.0,-4.10000000000025,243.60000000000002,531.5999999999999,-363.6,335.8,127.2,65.1,284.1,176.1
-1850.6,1000.0,0.0,-1.0000000000002842,239.70000000000002,522.9000000000001,-370.5,330.4,125.0,64.1,279.6,173.3
-1850.6,1000.0,0.0,0.19999999999990337,233.39999999999998,509.09999999999997,-382.20000000000005,321.6,121.8,62.3,272.1,168.7
-1850.6,1000.0,0.0,0.1999999999998181,240.60000000000002,524.7,-369.0,331.6,125.6,64.3,280.5,173.9
-968.5,1000.0,0.0,-0.0,236.70000000000002,516.3,-376.20000000000005,326.2,123.4,63.2,276.0,171.1
-1060.3,1000.0,0.0,-0.09999999999995168,204.29999999999998,446.09999999999997,-434.70000000000005,281.8,106.6,54.6,238.20000000000002,147.8
-1060.3,819.0,0.0,-0.20000000000011298,186.60000000000002,407.40000000000003,-466.79999999999995,257.4,97.4,49.9,217.5,135.0
-1060.3,0.0,0.0,-0.0999999999999659,177.0,386.09999999999997,-484.5,244.0,92.4,47.3,206.39999999999998,127.9
-1060.3,0.0,0.0,0.10000000000002274,174.0,379.5,-489.59999999999997,239.8,90.8,46.5,202.79999999999998,125.8
-1060.3,-210.7,0.0,-0.10000000000002274,175.5,382.79999999999995,-487.20000000000005,241.8,91.6,46.9,204.60000000000002,126.8
-1060.3,-500.0,0.0,-0.20000000000004547,177.60000000000002,387.29999999999995,-483.29999999999995,244.8,92.6,47.4,207.0,128.4
-1060.3,-591.1,0.0,-0.0,178.5,389.70000000000005,-481.5,246.2,93.2,47.7,208.20000000000002,129.1
-1060.3,-610.1,0.0,1.1368683772161603e-13,191.7,418.20000000000005,-457.79999999999995,264.2,100.0,51.2,223.5,138.6
-1060.3,383.2,0.0,-0.20000000000001705,208.5,455.09999999999997,-426.90000000000003,287.6,108.8,55.7,243.29999999999998,150.8
-2042.1,1000.0,-40.6,-0.9000000000002757,228.89999999999998,499.5,-390.29999999999995,315.6,119.4,61.2,266.70000000000005,165.5
-1991.0,1000.0,-81.3,-1.9000000000001904,236.39999999999998,515.4000000000001,-376.79999999999995,325.6,123.2,63.1,275.4,170.8
-1137.0,1000.0,-81.3,-4.60000000000008,235.79999999999998,514.5,-377.70000000000005,325.0,123.0,63.0,274.79999999999995,170.5
-1137.0,1000.0,-81.3,-8.099999999999952,229.79999999999998,501.29999999999995,-388.79999999999995,316.8,119.8,61.4,267.9,166.1
-1137.0,1000.0,-81.3,-10.399999999999892,220.20000000000002,480.29999999999995,-406.20000000000005,303.4,114.8,58.8,256.79999999999995,159.2
-1060.3,1000.0,0.0,-12.999999999999915,211.5,461.70000000000005,-421.5,291.8,110.4,56.5,246.60000000000002,153.0
-1060.3,1000.0,0.0,-15.500000000000057,206.70000000000002,451.20000000000005,-430.20000000000005,285.0,107.8,55.3,241.20000000000002,149.5
-2078.8,1000.0,0.0,-18.800000000000125,207.0,451.5,-430.20000000000005,285.2,108.0,55.3,241.20000000000002,149.6
-1897.8999999999999,1000.0,0.0,-22.60000000000025,209.70000000000002,457.79999999999995,-424.79999999999995,289.2,109.4,56.1,244.5,151.7
-1060.3,1000.0,0.0,-30.500000000000057,214.20000000000002,467.09999999999997,-417.0,295.2,111.8,57.2,249.60000000000002,154.8
-1060.3,1000.0,0.0,-26.400000000000148,214.79999999999998,468.90000000000003,-415.5,296.2,112.2,57.4,250.5,155.4
-1060.3,1000.0,0.0,-25.000000000000057,216.60000000000002,472.79999999999995,-412.20000000000005,298.8,113.0,57.9,252.60000000000002,156.7
-1060.3,1000.0,0.0,-19.900000000000063,218.70000000000002,477.0,-408.90000000000003,301.4,114.0,58.4,254.70000000000002,158.0
-1060.3,1000.0,0.0,-17.599999999999994,228.60000000000002,498.59999999999997,-390.90000000000003,315.0,119.2,61.1,266.4,165.2
-1060.3,283.2,0.0,-16.80000000000004,216.89999999999998,472.79999999999995,-412.20000000000005,298.8,113.0,57.9,252.60000000000002,156.7
-1237.9,302.7,-121.9,-16.30000000000001,207.29999999999998,452.09999999999997,375.6,285.8,108.2,55.4,241.79999999999998,149.9
-1237.9,-500.0,-121.9,-17.5,191.39999999999998,417.59999999999997,346.79999999999995,264.0,99.8,51.2,223.20000000000002,138.4
-1237.9,-500.0,-121.9,-17.799999999999955,183.0,399.29999999999995,331.79999999999995,252.4,95.6,48.9,213.29999999999998,132.4
-1158.9,-500.0,-38.2,-19.40000000000009,189.3,412.79999999999995,342.9,260.8,98.8,50.6,220.5,136.8
-1122.9,-1000.0,0.0,-25.90000000000009,187.5,409.20000000000005,339.9,258.6,97.8,50.1,218.70000000000002,135.6
-1122.9,-1000.0,0.0,-37.39999999999998,187.5,408.90000000000003,339.6,258.4,97.8,50.1,218.39999999999998,135.5
-1122.9,-1000.0,0.0,-46.10000000000002,184.8,403.20000000000005,334.79999999999995,254.6,96.4,49.4,215.39999999999998,133.6
-1122.9,-1000.0,0.0,-33.200000000000045,189.0,412.5,342.6,260.6,98.6,50.5,220.5,136.7
-1122.9,-1000.0,0.0,-20.399999999999977,197.10000000000002,430.20000000000005,357.29999999999995,271.8,102.8,52.7,229.79999999999998,142.5
-1122.9,0.0,0.0,-17.5,207.60000000000002,453.0,376.20000000000005,286.2,108.4,55.5,242.10000000000002,150.2
-1122.9,365.7,0.0,-13.800000000000125,207.89999999999998,453.90000000000003,376.79999999999995,286.8,108.6,55.6,242.39999999999998,150.4
-1122.9,1000.0,0.0,-9.600000000000207,226.20000000000002,493.20000000000005,409.79999999999995,311.6,118.0,60.4,263.70000000000005,163.5
-1134.9,1000.0,-12.7,-7.399999999999814,228.29999999999998,498.0,413.70000000000005,314.8,119.2,61.0,266.1,165.1
-1134.9,1000.0,-12.7,-9.400000000000176,222.60000000000002,485.70000000000005,403.5,307.0,116.2,59.5,259.5,161.0
-1134.9,1000.0,-12.7,-11.49999999999995,213.29999999999998,465.29999999999995,386.40000000000003,294.0,111.2,57.0,248.70000000000002,154.2
-1134.9,746.4,-12.7,-13.999999999999929,205.20000000000002,447.59999999999997,371.70000000000005,282.8,107.0,54.8,239.10000000000002,148.4
-1134.9,135.4,-12.7,-17.39999999999992,202.5,441.59999999999997,366.6,279.0,105.6,54.1,236.10000000000002,146.3
-1248.8000000000002,0.0,-133.4,-21.099999999999994,199.5,435.0,361.5,275.0,104.0,53.3,232.5,144.2
-1266.1000000000001,0.0,-151.8,-30.5,205.5,448.20000000000005,372.29999999999995,283.2,107.2,54.9,239.39999999999998,148.6
-1271.2,0.0,-157.0,-32.59999999999994,207.0,451.79999999999995,375.29999999999995,285.4,108.0,55.3,241.5,149.7
-1276.3000000000002,0.0,-162.6,-38.900000000000006,210.60000000000002,459.29999999999995,381.29999999999995,290.2,109.8,56.2,245.39999999999998,152.2
-1199.6000000000001,-98.5,-81.3,-49.60000000000001,211.5,461.70000000000005,383.4,291.8,110.4,56.5,246.60000000000002,153.0
-1199.8000000000002,-500.0,-81.3,-58.50000000000004,222.29999999999998,484.79999999999995,402.59999999999997,306.2,116.0,59.4,258.9,160.6
-1199.6000000000001,0.0,-81.3,-68.3999999999999,207.0,451.79999999999995,375.29999999999995,285.4,108.0,55.3,241.5,149.7
-1020.2,95.6,-284.5,-74.30000000000007,196.79999999999998,429.0,356.4,271.2,102.6,52.6,229.20000000000002,142.2
-835.9000000000001,-1000.0,-89.2,-98.19999999999996,180.89999999999998,395.09999999999997,327.9,249.6,94.4,48.4,211.20000000000002,130.9
-799.7,-1000.0,-50.9,-145.69999999999996,170.39999999999998,372.0,309.0,235.0,89.0,45.6,198.89999999999998,123.3
-799.7,-1000.0,-50.9,-192.3999999999999,162.3,354.0,294.0,223.6,84.6,43.3,189.0,117.3
-787.6,-809.4,-38.2,-240.5,159.89999999999998,348.6,289.5,220.2,83.4,42.7,186.3,115.5
-810.1,-1000.0,-61.7,-348.3,159.3,347.4,288.29999999999995,219.4,83.0,42.5,185.7,115.1
-776.3000000000001,-1000.0,-26.2,-484.90000000000003,167.10000000000002,364.20000000000005,302.4,230.2,87.2,44.6,194.70000000000002,120.7
-828.3000000000001,-25.0,-81.3,-499.7,185.10000000000002,403.79999999999995,335.4,255.2,96.6,49.5,215.70000000000002,133.8
-828.3000000000001,0.0,-81.3,-538.9000000000001,210.89999999999998,460.20000000000005,382.20000000000005,290.8,110.0,56.4,246.0,152.5
-751.6,1000.0,0.0,-544.9,225.0,490.5,407.40000000000003,310.0,117.4,60.1,262.20000000000005,162.6
-1497.2,1000.0,0.0,-504.5000000000002,235.20000000000002,513.0,426.0,324.2,122.6,62.8,274.20000000000005,170.0
-751.6,1000.0,0.0,-428.6999999999999,243.29999999999998,530.7,440.70000000000005,335.2,127.0,65.0,283.5,175.9
-751.6,1000.0,0.0,-375.4999999999999,244.20000000000002,532.5,442.20000000000005,336.4,127.4,65.2,284.4,176.5
-789.9,1000.0,-40.6,-293.59999999999985,250.79999999999998,547.2,454.5,345.8,130.8,67.0,292.5,181.3
-789.9,529.9,-40.6,-258.5999999999999,247.5,540.0,448.5,341.2,129.2,66.1,288.6,178.9
-789.9,-54.1,-40.6,-268.40000000000003,241.79999999999998,527.4000000000001,438.0,333.2,126.2,64.6,281.70000000000005,174.8
-1451.4,0.0,-121.9,-257.9999999999999,240.89999999999998,525.3,436.5,332.0,125.6,64.3,280.79999999999995,174.1
-1557.8000000000002,0.0,-121.9,-288.89999999999986,235.79999999999998,514.5,427.20000000000005,325.0,123.0,63.0,274.79999999999995,170.5
-866.6,300.0,-121.9,-330.40000000000003,219.29999999999998,478.5,397.5,302.4,114.4,58.6,255.60000000000002,158.6
-866.6,-200.5,-121.9,-351.4,214.79999999999998,468.29999999999995,389.09999999999997,296.0,112.0,57.4,250.20000000000002,155.2
-751.6,-942.7,0.0,-374.89999999999986,211.20000000000002,460.79999999999995,382.79999999999995,291.2,110.2,56.5,246.29999999999998,152.8
-751.6,-329.8,0.0,-408.1,211.20000000000002,460.5,382.5,291.0,110.2,56.4,246.0,152.6
-751.6,-81.4,0.0,-476.4000000000001,213.60000000000002,465.90000000000003,387.0,294.4,111.4,57.1,249.0,154.4
-751.8000000000001,0.0,0.0,-498.00000000000006,202.20000000000002,441.29999999999995,366.6,278.8,105.6,54.0,235.79999999999998,146.2
-968.5,0.0,0.0,-571.4,180.0,393.0,326.4,248.2,94.0,48.1,210.0,130.2
-968.5,0.0,0.0,-532.5,164.39999999999998,358.79999999999995,298.20000000000005,226.8,85.8,44.0,191.7,118.9
-968.5,-163.6,0.0,-414.79999999999995,163.5,356.70000000000005,296.1,225.2,85.2,43.7,190.5,118.2
-968.5,-435.6,0.0,-360.9000000000001,163.5,356.70000000000005,296.1,225.4,85.2,43.7,190.5,118.2
-968.5,-1000.0,0.0,-312.30000000000007,150.60000000000002,328.5,273.0,207.6,78.6,40.2,175.5,108.9
-968.5,-1000.0,0.0,-256.70000000000005,158.39999999999998,345.29999999999995,286.79999999999995,218.2,82.6,42.3,184.5,114.5
-968.5,-1000.0,0.0,-218.20000000000005,175.8,383.70000000000005,318.6,242.4,91.8,47.0,204.89999999999998,127.1
-968.5,-1000.0,0.0,-214.30000000000007,204.29999999999998,445.79999999999995,370.20000000000005,281.6,106.6,54.6,238.20000000000002,147.7
-1121.9,-800.2,-162.6,-232.19999999999996,231.89999999999998,506.09999999999997,420.29999999999995,319.8,121.0,62.0,270.6,167.8
-1236.9,-604.3,-284.5,-229.50000000000006,250.79999999999998,547.2,454.5,345.8,130.8,67.0,292.5,181.3
-1236.9,532.5,-284.5,-230.29999999999995,257.70000000000005,562.5,467.09999999999997,355.4,134.4,68.9,300.6,186.4
-1236.9,1000.0,-284.5,-218.10000000000014,261.6,570.5999999999999,474.0,360.6,136.4,69.9,304.79999999999995,189.1
-1236.9,1000.0,-284.5,-240.2,258.9,564.5999999999999,468.90000000000003,356.8,135.0,69.2,301.79999999999995,187.1
-1393.0,1000.0,-81.3,-253.99999999999994,259.5,566.0999999999999,470.09999999999997,357.8,135.4,69.3,302.4,187.6
-1045.2,1000.0,-81.3,-292.8000000000001,254.70000000000002,555.9000000000001,461.70000000000005,351.2,133.0,68.1,297.0,184.2
-1045.2,-63.1,-81.3,-385.49999999999994,246.89999999999998,538.2,447.0,340.2,128.8,65.9,287.70000000000005,178.4
-1045.2,0.0,-81.3,-542.3,235.79999999999998,514.2,426.90000000000003,324.8,123.0,63.0,274.79999999999995,170.4
-968.5,-500.0,0.0,-621.0999999999999,227.70000000000002,496.79999999999995,412.79999999999995,314.0,118.8,60.9,265.5,164.7
-968.5,-554.4,0.0,-644.5,212.10000000000002,462.59999999999997,384.29999999999995,292.4,110.6,56.7,247.20000000000002,153.3
-968.5,-1000.0,0.0,-571.1999999999998,211.20000000000002,460.79999999999995,382.79999999999995,291.2,110.2,56.4,246.29999999999998,152.7
